,KW ID,new_bid
151,411612989,6.0226026881692025
152,537326908,6.0226026881692025
153,252790913,4.669360388583261
154,894170656,6.0226026881692025
155,602445412,9.908233349052312
156,827000525,6.3574923240810595
157,587867712,7.667809400747047
158,496665345,5.558457485243215
159,361591776,3.811334282030211
160,129434603,6.0226026881692025
161,724838457,6.514484537607291
162,509398313,5.459903851993092
163,112753057,6.0226026881692025
164,751752187,3.715579809891863
165,505348646,8.39057400870306
166,270756549,11.804986952601663
167,232753840,7.926589282864856
168,313444651,3.8738251811465894
169,393860298,2.770753811544785
170,766326524,3.710711918905002
171,830844151,5.813871136151076
172,621999356,4.022194168145929
173,499060430,6.0226026881692025
174,873637214,7.9809830051189135
175,612445712,2.983520899660272
176,681858310,2.983520899660272
177,877020933,11.748773213042261
178,242139705,3.5214359849731354
179,319972082,9.491439349081688
180,257119901,9.051063968073453
181,264374602,6.0226026881692025
182,203886646,6.0226026881692025
183,165042800,7.972102552410766
184,440010066,3.5874619292123784
185,692882076,6.0226026881692025
186,679724042,6.0226026881692025
187,201555799,5.786099355696317
188,217849955,6.0226026881692025
189,416423367,6.0226026881692025
190,646765856,5.9629845346132475
191,212430265,6.0226026881692025
192,617559021,10.987509271595883
193,272895776,6.0226026881692025
194,112318695,3.9418567514160676
195,490715266,5.990897420009278
196,521850484,6.354843508998886
197,726941243,6.0226026881692025
198,237064686,9.366606236787797
199,616305175,5.123310104717113
200,820301263,6.0226026881692025
201,839738429,6.0226026881692025
202,376176319,6.0226026881692025
203,705383818,3.234544879940392
204,103135412,6.0226026881692025
205,650547719,6.0226026881692025
206,595919219,4.199917065770899
207,100642891,5.288762365325117
208,158457879,9.558679285799975
209,736173459,4.719354577501116
210,663118922,3.697906083741494
211,596400377,3.697906083741494
212,578084300,4.80587737030277
213,374319091,9.237172897215295
214,545595933,6.0226026881692025
215,514575379,6.0226026881692025
216,892649812,7.687321368278947
217,595640320,6.0226026881692025
218,272524909,7.386419057111574
219,305581971,6.0226026881692025
220,144462143,7.3281812487662314
221,547025539,6.0226026881692025
222,591795099,3.759074873525352
223,177330913,9.893389909066567
224,615078594,4.774459862845268
225,421197979,6.9783409316669465
226,765661791,9.26403123679805
227,380878372,3.030812500532032
228,769573836,11.20197540982208
229,787941422,11.326858525293456
230,455647534,4.292674138734907
231,191065931,4.193863651888139
232,777227734,4.193863651888139
233,766365523,10.295601062647725
234,895083941,6.0226026881692025
235,238348071,3.481772579456586
236,178197678,11.697849631282311
237,635936181,6.0226026881692025
238,521898350,5.301940243075241
239,889916212,5.301940243075241
240,446913922,6.0226026881692025
241,313102589,4.326345629531101
242,820190569,4.326345629531101
243,748063648,6.6003762449842505
244,484600218,6.6003762449842505
245,107208516,3.4193210694425358
246,888774073,3.2754402373763103
247,502983065,3.3952191966470893
248,820632137,6.0226026881692025
249,305948288,5.186521692316267
250,170375057,3.3316550882142644
251,866893695,3.3316550882142644
252,232724574,4.394560272187837
253,526801593,6.0226026881692025
254,486828829,8.510791339295023
255,349989156,4.021587739050103
256,518860669,10.098272711031564
257,775604586,6.0226026881692025
258,245170474,4.414234284568881
259,259412227,5.409584628591028
260,153049753,10.998552830138017
261,696660618,7.921077528062408
262,695723692,6.0226026881692025
263,596001699,3.5902139746093793
264,349397048,6.0226026881692025
265,355935173,6.0226026881692025
266,419153204,5.622562312045129
267,172854328,5.622562312045129
268,737771557,5.622562312045129
269,851795622,6.0226026881692025
270,882191195,6.0226026881692025
271,338517318,6.0226026881692025
272,659382298,10.412114910375202
273,237331983,5.521775623147094
274,855661810,6.948251549281154
275,174778302,10.888556094030038
276,676166800,4.5815959035233895
277,509735468,9.286240543913664
278,735587729,7.181750961419443
279,598723491,6.0226026881692025
280,704261445,5.206663051997738
281,237736700,11.22525546397447
282,732932957,4.2980405740843945
283,858704447,6.0226026881692025
284,112907358,3.3331875819594337
285,289544649,5.8364421063045375
286,120557574,5.513341249394973
287,561780612,11.812737749607104
288,214766871,6.0226026881692025
289,256806888,2.850547692549161
290,132532237,11.37503626207353
291,502367225,10.763453620840624
292,161818366,6.0226026881692025
293,115070265,6.0226026881692025
294,322816524,6.0226026881692025
295,767578239,5.45182336180339
296,227475988,5.45182336180339
297,295726905,2.983520899660272
298,209456163,4.508770202828156
299,248177344,4.083969335087827
300,436457820,11.128253956923531
301,816970246,4.083969335087827
302,446432875,9.568178746136214
303,600865158,6.0226026881692025
304,506033308,6.0226026881692025
305,660985193,7.058175069613378
306,732354705,9.097732853083864
307,398266564,6.0226026881692025
308,867372000,6.0226026881692025
309,104213032,4.220670558830936
310,129812282,5.360502454369568
311,418428505,11.860914997799005
312,350708506,7.854520109125401
313,569364845,8.553016023456397
314,836541508,11.915791555084994
315,761533537,6.476119482994183
316,452885214,7.476748847834137
317,449623548,6.0226026881692025
318,567071691,4.15382069459811
319,433192273,7.234491880157498
320,719694566,6.354843508998886
321,884421534,6.0226026881692025
322,522155623,10.194697668106443
323,349617790,3.477841174789377
324,518049975,6.0226026881692025
325,839161129,9.17398963602313
326,821847168,5.02984838873761
327,462180435,5.02984838873761
328,217292010,2.8420979968015407
329,376112493,6.0226026881692025
330,517271333,3.016570141064283
331,666348333,5.444995399828172
332,175412739,5.444995399828172
333,141768551,4.819231869509822
334,629020265,4.166213023060564
335,117412816,9.711471235019857
336,336705734,4.166213023060564
337,814228887,9.59649465766881
338,800478392,6.0226026881692025
339,616783461,3.642138899011112
340,235541562,10.755478125324252
341,722967229,2.563414032044429
342,530722177,6.0226026881692025
343,220596368,4.161198197102407
344,379486887,5.526751194956438
345,696359315,8.994437515667165
346,628494937,2.8983574528404112
347,691819452,11.96303982241837
348,515933703,2.2356027867228856
349,345911262,3.265535479250104
350,680352514,6.0226026881692025
351,380138850,4.846762187628327
352,835628111,6.0226026881692025
353,551001107,6.0226026881692025
354,178447214,5.3902135425116775
355,899839643,6.0226026881692025
356,162947406,9.286201469911997
357,451463066,3.8534915223318467
358,743681085,4.719354577501116
359,506343309,6.0226026881692025
360,338689886,6.0226026881692025
361,633527938,6.0226026881692025
362,826980470,3.697906083741494
363,655480379,6.0226026881692025
364,648181124,2.6424387110638925
365,285469501,6.0226026881692025
366,368712254,3.4968738436556515
367,315937218,7.283001343153728
368,687150361,6.848998747685506
369,249349920,10.263574224488536
370,663858968,6.0226026881692025
371,722999683,7.813700230162233
372,215647896,6.0226026881692025
373,824378527,4.107263618568425
374,404611296,4.923582388039164
375,265580788,6.21162716447727
376,550553741,10.040581977446967
377,710992672,5.844217671661803
378,455199885,3.8127580389091684
379,169710061,6.370754988004799
380,812920676,5.681169662970498
381,592510549,6.0226026881692025
382,469897600,6.0226026881692025
383,168572722,2.9887075895776425
384,593338146,5.500815819971974
385,538081270,6.972797124223978
386,776716997,6.0226026881692025
387,248254096,6.0226026881692025
388,628484960,4.193863651888139
389,530609826,4.193863651888139
390,871367971,6.279701076827419
391,703433094,8.569560747063784
392,778451141,6.0226026881692025
393,286116695,6.0226026881692025
394,563117953,6.0226026881692025
395,644669082,4.9880587399223355
396,790204461,11.598122963399408
397,200965858,5.642606671347611
398,766857289,2.8532692256024204
399,506219197,3.1550019223046473
400,493841000,5.713000783273617
401,671634766,4.062397220494965
402,267670494,5.222239202721832
403,361008510,5.222239202721832
404,640884251,6.0226026881692025
405,134832047,3.481772579456586
406,860872781,6.0226026881692025
407,236208671,6.0226026881692025
408,841559186,6.0226026881692025
409,155013406,9.60997481661657
410,647504809,4.742047388582854
411,121282497,6.0226026881692025
412,819643392,6.0226026881692025
413,155060005,6.247522565791055
414,602887118,5.429108583609926
415,149544391,10.542221031934313
416,678673065,5.1899949615367404
417,806316204,6.0226026881692025
418,538159350,3.777133952536967
419,867717301,3.777133952536967
420,838519178,6.0226026881692025
421,441471168,6.0226026881692025
422,890218221,9.619840092071847
423,532283578,8.703150252503555
424,293153421,7.7644062504374105
425,463488082,11.174203000756727
426,867194410,7.454391963116608
427,253074750,7.454391963116608
428,287453576,9.78808684338692
429,540308519,6.546318452755746
430,221536039,3.223705941979939
431,245353260,11.975737004994627
432,402153294,2.5782602331423004
433,604584669,8.134619065961845
434,807311612,7.362667415068513
435,597640719,5.103579309706348
436,183313023,4.439929078123427
437,671034161,6.0226026881692025
438,394327629,6.0226026881692025
439,497130966,3.6379193816034086
440,840769333,4.021587739050103
441,781435359,4.021587739050103
442,830237935,8.568786222195095
443,796179364,9.783480779609834
444,681233696,6.377582525362058
445,835227616,4.10784115134219
446,399477572,6.0226026881692025
447,515613849,5.470986870246381
448,769314532,6.0226026881692025
449,187197158,6.0226026881692025
450,185035434,4.414234284568881
451,171309353,6.0226026881692025
452,729612540,6.0226026881692025
453,876005041,8.579112532470356
454,705625113,6.749992044006794
455,218319470,4.427797870693016
456,486619689,6.0226026881692025
457,742867409,9.423026680794413
458,206597314,6.0226026881692025
459,158154804,8.77958930733424
460,763392432,6.0226026881692025
461,147075758,6.0226026881692025
462,812753379,6.0226026881692025
463,512484521,4.407725132663086
464,477743769,3.5902139746093793
465,374913964,3.5902139746093793
466,845126355,10.6888044571878
467,378222015,11.12015697033693
468,398524649,9.847606921657619
469,892111063,8.959090336657
470,511393443,11.863531091483653
471,730081983,6.0226026881692025
472,213775631,9.581871465207447
473,315189240,5.2519771478503126
474,302342341,9.160824874860383
475,131347179,5.73720592422877
476,718424333,6.0226026881692025
477,263497829,3.602595200666231
478,475186393,4.315046716231598
479,463448547,6.0226026881692025
480,129402944,4.798533349097423
481,719516608,3.971661613320067
482,670757858,7.464892405983509
483,545338811,3.971661613320067
484,751148581,2.770753811544785
485,587483585,2.770753811544785
486,720766481,10.710827373589094
487,224917688,3.035782510183129
488,537573497,8.611310831243754
489,516501358,11.5411989874901
490,759993600,9.872342300380623
491,805147136,3.9936016897969187
492,156394353,11.994852494511212
493,205703138,6.0226026881692025
494,373270891,6.0226026881692025
495,538729214,3.7993603484683183
496,233123308,3.7993603484683183
497,660345007,6.0226026881692025
498,289342381,6.0226026881692025
499,865980559,6.0226026881692025
500,325341970,3.226471159725161
501,273240149,9.426165290180093
502,373071713,8.483299089149657
503,868823105,4.9747498987713445
504,874496141,6.0226026881692025
505,622588342,6.0226026881692025
506,154601528,6.0226026881692025
507,506273641,7.47112842088797
508,203434568,3.9524824545940667
509,751089512,3.9524824545940667
510,637429940,5.657089783940762
511,356285676,10.886370187105703
512,154126674,4.192989841431432
513,594088738,4.192989841431432
514,491512832,4.5815959035233895
515,503428554,9.434729934607807
516,218220794,4.40755536043533
517,753333692,11.740021072847872
518,524016325,6.0226026881692025
519,805822851,6.0226026881692025
520,517825161,6.0226026881692025
521,722518923,6.0226026881692025
522,141974735,6.0226026881692025
523,715887042,2.6161654348015544
524,536272600,6.0226026881692025
525,518481707,6.0226026881692025
526,520162074,9.669349454721097
527,765980581,4.861700669580194
528,131173680,4.861700669580194
529,859491959,6.004517887773008
530,253885295,8.71584981311007
531,271513077,6.0226026881692025
532,294057607,11.659578770172809
533,537576855,11.104414696259393
534,592083468,7.862744665916551
535,204465677,3.151117476160886
536,638231676,7.245739064932801
537,648268977,5.5499785044018335
538,706285211,11.775315013849697
539,458304831,6.0226026881692025
540,685300664,6.0226026881692025
541,839477876,6.0226026881692025
542,548697531,6.0226026881692025
543,309556123,2.850547692549161
544,255695857,2.7967608704512603
545,533769564,2.7967608704512603
546,415071298,2.7967608704512603
547,457371550,5.481074979433191
548,652731498,6.0226026881692025
549,182956921,5.810053018962308
550,762341654,5.810053018962308
551,758711550,4.874575669403873
552,854306061,4.585719613476019
553,750439245,8.002906615007166
554,364647869,6.0226026881692025
555,619594778,10.051305743160889
556,777437563,6.0226026881692025
557,651211398,6.0226026881692025
558,655501913,8.148150732032747
559,103183756,6.0226026881692025
560,339601825,6.0226026881692025
561,854887324,6.0226026881692025
562,159740038,5.45182336180339
563,313547523,5.03794073106554
564,487709446,8.442598098688327
565,391882939,6.0226026881692025
566,307359321,6.0226026881692025
567,767133433,9.427299455468399
568,292302700,10.549064295831215
569,184500560,8.631271550375272
570,132103544,5.7318007409557445
571,117312202,5.7318007409557445
572,103940145,6.0226026881692025
573,814863898,8.835064912440345
574,868171703,4.51732633947894
575,276368745,4.51732633947894
576,752858703,7.077879730567691
577,542473896,5.979829140013306
578,487985773,6.0226026881692025
579,887585614,3.2111150703419553
580,790056747,7.639672940454336
581,835219552,8.903696321319336
582,324893928,11.73133610035184
583,462023369,6.0226026881692025
584,306094672,3.421874373717504
585,334100801,4.3663343827526795
586,236378659,7.234491880157498
587,606125985,6.6522934901286845
588,846243758,6.462668799593458
589,175217681,5.990897420009278
590,575941122,6.354843508998886
591,677649094,3.9614757094827198
592,408677961,11.512376005022633
593,216097943,6.0226026881692025
594,866604402,11.886347477914992
595,788010696,5.444995399828172
596,799538611,6.0226026881692025
597,328872978,7.682267455583403
598,449732079,3.873237475778166
599,497174914,9.86923832798225
600,266426588,8.047087321357322
601,555634791,6.0226026881692025
602,273729675,6.018595283065185
603,654117386,6.0226026881692025
604,655660268,2.9879113658031646
605,767678098,5.545475368531558
606,831177490,6.0226026881692025
607,350824488,4.161198197102407
608,292022103,6.0226026881692025
609,444803839,6.0226026881692025
610,837225498,3.660492864486267
611,897799582,11.660109811748663
612,652038973,6.0226026881692025
613,470257755,6.0226026881692025
614,763280980,5.864622743783227
615,423062140,10.346560288803241
616,116020014,7.4918699364932975
617,603358744,6.0226026881692025
618,376913687,6.0226026881692025
619,504784049,4.350476648180235
620,746337098,6.0226026881692025
621,298609783,6.537362936050814
622,512880900,5.787028486243128
623,193257829,5.526751194956438
624,439848419,3.735789944097853
625,694796437,5.052740501447507
626,503985964,6.972931032111829
627,476530573,2.2356027867228856
628,889061751,3.2731206010378564
629,429611845,5.006980283114327
630,310629575,6.0226026881692025
631,696790429,3.8534915223318467
632,798151543,6.0226026881692025
633,709807636,5.438883727660937
634,523837838,2.6424387110638925
635,765282479,5.863537692502121
636,886972789,11.253196074912069
637,406672954,6.0226026881692025
638,189248330,5.5161285717145825
639,308645927,3.506675910593542
640,619194469,10.08274336779001
641,594263343,3.0185452752831274
642,270966246,9.861776066067488
643,437107895,4.22670860910661
644,127828301,6.0226026881692025
645,598891586,5.370787314003528
646,791477025,5.660989412339889
647,269104658,4.204375564952741
648,882788841,3.759074873525352
649,657796984,4.109052485132516
650,682385687,10.139613858820343
651,615641999,4.754425777059333
652,733677190,3.354021160880151
653,493639892,3.9939487293196327
654,177535625,6.0226026881692025
655,816482660,6.0226026881692025
656,404149956,11.71183449041227
657,197476274,8.368511116432195
658,447938637,7.369957000777371
659,678602040,11.76570090789758
660,511079409,4.292674138734907
661,579328381,10.722047898320355
662,283529855,11.382684306167011
663,851612359,3.282330123695024
664,708869181,8.753406379365956
665,157021801,10.633969012972917
666,247534689,6.867296130350725
667,253382215,11.039056119767876
668,270740713,3.085636542374727
669,551365646,5.007898902535935
670,883342362,6.0226026881692025
671,306050560,6.0226026881692025
672,436058991,6.0226026881692025
673,613351516,3.7658784346996588
674,250667855,3.7658784346996588
675,807432720,6.0226026881692025
676,573519383,3.7658784346996588
677,760613111,3.7658784346996588
678,447334481,9.891490167612542
679,261929083,6.0226026881692025
680,826439568,6.0226026881692025
681,736430448,6.0226026881692025
682,605987812,6.0226026881692025
683,557484861,6.494755710737003
684,376151611,11.411107523993495
685,574554113,11.339874454155815
686,305738478,3.8127580389091684
687,648864984,3.8127580389091684
688,771426939,7.74637965238692
689,607124071,7.094726816292898
690,589444486,6.0226026881692025
691,665072454,11.47496387486435
692,280944222,6.0226026881692025
693,800593088,7.518351042726296
694,768280162,10.883561299587504
695,179757131,4.805644846035431
696,440705095,6.0226026881692025
697,305422642,5.906846567576604
698,841761321,9.144361431732575
699,681879211,6.34420134739919
700,234589248,4.123259662280018
701,627603612,11.062944896716562
702,775704481,6.0226026881692025
703,222696348,6.0226026881692025
704,537869975,5.723228667985196
705,340778206,2.8532692256024204
706,328202575,3.1550019223046473
707,773514770,11.813128992502115
708,133314416,3.0905569483536857
709,236022748,8.43820317788083
710,774531302,5.713000783273617
711,422946111,6.0226026881692025
712,674909863,6.0226026881692025
713,711578153,9.138530008115707
714,283263503,2.9872634929530726
715,643293565,2.9872634929530726
716,573483620,6.038723892552055
717,680117293,4.062397220494965
718,400335112,4.062397220494965
719,720006808,6.0226026881692025
720,355158408,6.0226026881692025
721,545921634,8.139873409545135
722,785639544,8.702842360172431
723,623824397,6.0226026881692025
724,620131186,7.985562657049898
725,555500320,6.0226026881692025
726,682250152,6.0226026881692025
727,271938395,4.739505011926914
728,218657643,5.3141024321384815
729,633652058,10.10531920442854
730,677365211,6.0226026881692025
731,675446757,4.078680944817293
732,228455049,3.2027147214205027
733,252045776,7.905226987119273
734,292529573,11.995383938072699
735,841798180,4.161475568627254
736,208151885,6.0226026881692025
737,280859103,3.2665305785276946
738,481535358,3.481772579456586
739,707042649,7.091346675579116
740,710701118,4.696996499092295
741,181707068,7.513690485656143
742,694202589,8.70348619524514
743,680259429,6.0226026881692025
744,286701981,6.0226026881692025
745,758248072,6.0226026881692025
746,270323885,6.0226026881692025
747,360126467,4.349841504030846
748,767502690,6.0226026881692025
749,119709464,3.2862231676058773
750,745719449,6.528560555160454
751,290490641,8.508359351512786
752,273453294,8.412015710380851
753,329566577,11.812358339680157
754,519327886,7.43283572908008
755,534618545,9.64144533785885
756,381318179,10.872810535273546
757,636737735,7.048577391146358
758,384985107,3.8886090832508677
759,800767805,6.0226026881692025
760,810240081,3.4193210694425358
761,367782040,10.92140208620974
762,420250805,5.186521692316267
763,152617255,7.1827689992394745
764,415031157,5.1899949615367404
765,451794484,3.777133952536967
766,460867836,11.403210467971624
767,300919874,9.16710200133138
768,596541752,6.0226026881692025
769,259091445,6.0226026881692025
770,606482290,6.0226026881692025
771,740514848,3.6781974298768847
772,715025531,6.0226026881692025
773,760924933,6.0226026881692025
774,266785975,6.0226026881692025
775,765327222,3.1472359882321372
776,471097255,5.9536661628258525
777,714521635,6.0226026881692025
778,248224314,5.9536661628258525
779,493431404,4.666776376009949
780,506579414,4.666776376009949
781,804303718,2.5782602331423004
782,584262333,2.5782602331423004
783,804400961,6.0226026881692025
784,412261868,9.51440890216326
785,780366857,5.010814644111994
786,309182721,11.155729744252433
787,495552658,5.073903436297263
788,811276920,6.31971623604547
789,878099416,4.669485027425584
790,669158636,8.09825299748259
791,547140368,6.0226026881692025
792,795651884,8.952284516130245
793,409216592,6.0226026881692025
794,882557263,6.0226026881692025
795,302727804,4.021587739050103
796,576191370,6.0226026881692025
797,888952520,10.466038647766153
798,512651163,6.0226026881692025
799,576704060,6.0226026881692025
800,332739176,6.0226026881692025
801,806483221,3.670044759406867
802,358509033,6.0226026881692025
803,314569661,6.0226026881692025
804,424702523,6.0226026881692025
805,698075998,5.181274645171495
806,145888179,9.364784270445279
807,775619442,2.459988620327744
808,389870637,2.459988620327744
809,534962996,5.409584628591028
810,146815697,10.76632935787263
811,453729420,6.749992044006794
812,512365280,3.440849605678595
813,347201954,4.647745750142219
814,446224023,6.0226026881692025
815,756941960,9.287661680379461
816,589813891,6.0226026881692025
817,860087047,4.447976470536625
818,126905811,4.113778439450658
819,801142132,3.9807558307568467
820,731797813,10.58264602346851
821,726477853,9.896360362368286
822,766419268,3.7977010871199486
823,582410765,4.425786086586824
824,689749629,5.459903851993092
825,377857686,6.0226026881692025
826,500516457,3.1580793416003528
827,836799096,6.252658994791855
828,858624877,5.270524839316387
829,461455457,2.919993774112124
830,784374392,4.18615880356374
831,849878621,11.985457297554674
832,410341673,6.41469312344363
833,316252393,7.873211926551399
834,860660184,5.725246646297918
835,571716504,8.244320455436585
836,616706364,11.183846204900464
837,709849378,10.696508963576154
838,488918108,5.120985699846093
839,578587200,3.3207542827481116
840,525290767,6.0226026881692025
841,785322442,6.0226026881692025
842,861761206,6.0226026881692025
843,640698183,6.0226026881692025
844,373530805,6.239008875123489
845,463584009,6.0226026881692025
846,344032153,9.0984076003992
847,461790712,6.841513874606181
848,891456769,9.78580803900896
849,833033739,6.0226026881692025
850,142072686,9.24426856180845
851,669972177,6.0226026881692025
852,787810104,2.176144107953958
853,682106525,6.0226026881692025
854,142515573,4.936252152054558
855,297296648,7.91098235083488
856,703410781,3.2625610521521495
857,281012301,4.073307901881334
858,246736188,4.073307901881334
859,493036318,4.073307901881334
860,101023789,10.29198152098109
861,483263192,4.83322900426168
862,134277021,11.49307444482469
863,297288775,6.0226026881692025
864,621137183,6.0226026881692025
865,621001314,4.935797525738902
866,811703958,6.0226026881692025
867,106267477,10.669662688918413
868,828611531,7.116416568737999
869,233537840,9.862243870124763
870,534908310,6.747761828090944
871,556241954,6.848477973069735
872,523091194,11.276653130919543
873,868769634,6.7692620704667545
874,687057073,6.7692620704667545
875,707921922,3.2414847629855235
876,132272768,6.0226026881692025
877,250644167,6.0226026881692025
878,668188831,7.176580017710899
879,273635187,5.564438188315962
880,833835137,4.986239681576129
881,727859418,6.0226026881692025
882,326421470,2.971884912851202
883,161970424,8.916414344625993
884,892689035,5.521775623147094
885,427700349,3.710711918905002
886,315651593,5.339810470181402
887,382169631,9.870638366063076
888,605675956,2.394792555549722
889,838866686,8.577827503963476
890,426085239,9.232778110378623
891,347616855,4.38197517703114
892,426888228,8.840233669443986
893,431120910,10.558437906124151
894,815049587,4.877384109915557
895,155300281,11.948504921182993
896,609567376,4.877384109915557
897,115597095,4.810643040897622
898,447797751,11.174438842763847
899,578895442,4.45168866090808
900,818979976,3.7993603484683183
901,517332822,6.0226026881692025
902,484441700,7.40979646036038
903,113780129,7.40979646036038
904,865511283,11.550413493651135
905,102504488,7.918433317822136
906,665901497,4.249689919239586
907,867072321,4.249689919239586
908,607359967,9.931109227545777
909,852642328,11.052010048429485
910,849240922,2.711419325024311
911,629579734,6.325280984826016
912,704681512,5.657089783940762
913,381123232,9.448780622457758
914,676595346,4.40755536043533
915,541411900,4.40755536043533
916,438345927,4.40755536043533
917,294069365,6.920350308872066
918,105929249,6.0226026881692025
919,331493290,8.753627090760034
920,371174643,9.858192314900798
921,605849310,6.0226026881692025
922,550295775,3.7058252865395698
923,552576657,10.629420271290162
924,792576362,7.58390460203999
925,157442227,6.0226026881692025
926,472853070,6.0226026881692025
927,135424750,7.752994582492601
928,590525190,5.1208328684661675
929,207080472,6.0226026881692025
930,626763321,5.493475340765913
931,392870964,11.43504093992656
932,667666165,5.285729674930168
933,714609414,6.0226026881692025
934,185578900,5.451959920247845
935,226860782,5.451959920247845
936,281399877,6.0226026881692025
937,335564200,6.0226026881692025
938,238445116,6.0226026881692025
939,596811178,6.0226026881692025
940,190067799,7.779008405289736
941,342643774,6.0226026881692025
942,383610076,6.0226026881692025
943,110469497,11.346690337896517
944,287961083,10.055110315073346
945,592392237,2.4903669752881648
946,872411456,2.4903669752881648
947,124896776,2.4903669752881648
948,455506435,5.105665090181441
949,528737360,7.979630415144826
950,396841568,5.056223326638285
951,572491827,2.7811279059238467
952,305591585,6.0226026881692025
953,836794082,6.0226026881692025
954,174222192,4.851441668809193
955,621301487,3.3331875819594337
956,851981526,8.316699129017957
957,249451145,3.667376520929742
958,718951365,5.8364421063045375
959,676035515,6.0226026881692025
960,880447832,5.5499785044018335
961,284525908,8.219759712823778
962,773910654,6.0226026881692025
963,766091109,6.0226026881692025
964,512427569,6.0226026881692025
965,561300885,8.049301906960254
966,200217942,8.920550043579377
967,306399211,6.0226026881692025
968,735453414,6.0226026881692025
